OBJECTID,NAME,DESCRIPTION,UPDATE_DATE,Shape__Area,Shape__Length
956,,RESERVOIR,1553299200000,3376.75476074219,288.671449534648
957,,STREAM/RIVER,1553299200000,2414.15625,192.553337769508
958,,TUNNEL/CULVERT,1519689600000,2373.87902832031,218.017009402359
959,,DAM/WEIR,1394409600000,24439.6042480469,676.445065085491
960,,DAM/WEIR,1394409600000,6849.45239257813,479.877130195795
961,,DAM/WEIR,1394409600000,733.52197265625,131.342676899705
962,,DAM/WEIR,1553299200000,11666.8031005859,539.629997573677
963,,DAM/WEIR,1394409600000,1489.32263183594,247.884564000623
964,,LAKE/POND,1553299200000,37850.4732666016,851.151608613793
965,,LAKE/POND,1553299200000,19079.2718505859,596.95740413922
966,,LAKE/POND,1394409600000,22843.3560791016,915.614320444246
967,,LAKE/POND,1394409600000,2613.69982910156,203.641178198262
968,,LAKE/POND,1394409600000,15165.4978027344,493.779634392924
969,,LAKE/POND,1394409600000,6942.33093261719,385.16682947739
970,,LAKE/POND,1394409600000,6502.76232910156,616.952716912079
971,,LAKE/POND,1394409600000,183685.637207031,2399.0175250477
972,,LAKE/POND,1394409600000,5442.98974609375,385.258230001607
973,,SPILLWAY,1394409600000,574.079223632813,98.8301031969846
974,,ROCK/ISLAND,1553299200000,2048.39318847656,170.007963430135
975,,LAKE/POND,1553299200000,14113.4359130859,495.68435676605
976,,LAKE/POND,1553299200000,12622.8991699219,469.646139212177
977,,LAKE/POND,1553299200000,14013.0502929688,549.477940305595
978,,LAKE/POND,1553299200000,41012.7984619141,1174.53793038639
979,,LAKE/POND,1553299200000,46497.9993896484,865.071981964607
980,,LAKE/POND,1553299200000,20019.787109375,867.062326666844
981,,LAKE/POND,1553299200000,32497.0178222656,978.569444748259
982,,RESERVOIR,1553299200000,14581.7532958984,477.56458672881
983,,RESERVOIR,1553299200000,4825.32250976563,257.303202074112
984,,ROCK/ISLAND,1553299200000,43895.2609863281,1027.60321272558
985,,RESERVOIR,1553299200000,6042.52136230469,316.583125539757
986,,RESERVOIR,1553299200000,3017.60522460938,201.147260599208
987,,RESERVOIR,1553299200000,7120.16625976563,315.669005553786
988,,RESERVOIR,1553299200000,40444.1956787109,902.258608335473
989,,LAKE/POND,1553299200000,32919.0384521484,1034.60417931833
990,,LAKE/POND,1553299200000,14303.3685302734,995.184689123606
991,,LAKE/POND,1553299200000,10315.3963623047,672.314520733568
992,,DAM/WEIR,1553299200000,27433.6059570313,3597.58379702881
993,,DAM/WEIR,1553299200000,93025.6779785156,3964.17899750729
994,,RESERVOIR,1553299200000,18.1602783203125,19.1424786682292
995,,RESERVOIR,1553299200000,7612.48791503906,351.255714617052
996,,LAKE/POND,1456617600000,35924.0251464844,831.156841923491
997,,LAKE/POND,1456617600000,2420.39709472656,192.226665835441
998,,LAKE/POND,1456617600000,194315.941650391,2865.81859386546
999,,LAKE/POND,1456617600000,12097.5650634766,487.820329541106
1000,,LAKE/POND,1456617600000,113737.272827148,3176.04521478546
1001,,LAKE/POND,1456617600000,229637.609008789,2751.0992508822
1002,,LAKE/POND,1456617600000,14450.923828125,676.826349441515
1003,,LAKE/POND,1456617600000,3633.72839355469,397.485349447944
1004,,LAKE/POND,1456617600000,8673.25012207031,386.879519193633
1005,,LAKE/POND,1456617600000,9018.52453613281,390.078198079736
1006,,LAKE/POND,1456617600000,15013.8460693359,462.024147328159
1007,,LAKE/POND,1456617600000,20184.2404785156,570.542066248704
1008,,LAKE/POND,1456617600000,1662.21997070313,150.820146281856
1009,,LAKE/POND,1456617600000,6275.291015625,323.958041285164
1010,,LAKE/POND,1456617600000,33405.1507568359,818.740949598529
1011,,LAKE/POND,1456617600000,3211.57678222656,423.25977006244
1012,,LAKE/POND,1456617600000,8979.6064453125,382.649716035033
1013,,LAKE/POND,1456617600000,31856.6613769531,1378.58026182083
1014,,LAKE/POND,1456617600000,4094.20837402344,351.253352212274
1015,,LAKE/POND,1456617600000,218727.607666016,3960.63129087463
1016,,LAKE/POND,1456617600000,1072.30993652344,134.608916031728
1017,,LAKE/POND,1456617600000,8573.46704101563,421.048994410896
1018,,LAKE/POND,1456617600000,10367.2028808594,727.7866192982
1019,,LAKE/POND,1456617600000,878771.424194336,6692.56424556338
1020,,LAKE/POND,1456617600000,36663.3297119141,998.996764628712
1021,,LAKE/POND,1456617600000,4778.99792480469,261.14496542722
